artist	SONG	TITLE	ID
CHOCOLATE PUMA & PEP & RASH	THE STARS ARE MINE	CHOCOLATE PUMA & PEP & RASH - THE STARS ARE MINE	514
CHOURAQUI	LA PEINE MAXIMUM	CHOURAQUI - LA PEINE MAXIMUM	515
Chris CORNELL & TIMBALAND	PART OF ME	Chris CORNELL & TIMBALAND - PART OF ME	516
Chris DE BURGH	A RAINY NIGHT IN PARIS	Chris DE BURGH - A RAINY NIGHT IN PARIS	517
Chris DE BURGH	A SPACEMAN GAME TRAVELLING	Chris DE BURGH - A SPACEMAN GAME TRAVELLING	518
Chris DE BURGH	BORDERLINE	Chris DE BURGH - BORDERLINE	519
Chris DE BURGH	DON'T PAY THE FERRYMAN	Chris DE BURGH - DON'T PAY THE FERRYMAN	520
Chris DE BURGH	FIVE PAST DREAMS	Chris DE BURGH - FIVE PAST DREAMS	521
Chris DE BURGH	HIGH ON EMOTION	Chris DE BURGH - HIGH ON EMOTION	522
Chris DE BURGH	LEBANESE NIGHT	Chris DE BURGH - LEBANESE NIGHT	523
Chris DE BURGH	LIVING IN THE WORLD	Chris DE BURGH - LIVING IN THE WORLD	524
Chris DE BURGH	MEDLEY	Chris DE BURGH - MEDLEY	525
Chris DE BURGH	MISSING YOU	Chris DE BURGH - MISSING YOU	526
Chris DE BURGH	NATASHA DANCE	Chris DE BURGH - NATASHA DANCE	527
Chris DE BURGH	PATRICIA THE STRIPPER	Chris DE BURGH - PATRICIA THE STRIPPER	528
Chris DE BURGH	READ MY NAME	Chris DE BURGH - READ MY NAME	529
Chris DE BURGH	SAILING AWAY	Chris DE BURGH - SAILING AWAY	530
Chris DE BURGH	SAY GOODBYE TO IT ALL	Chris DE BURGH - SAY GOODBYE TO IT ALL	531
Chris DE BURGH	SHIP TO SHORE	Chris DE BURGH - SHIP TO SHORE	532
Chris DE BURGH	SNOW IS FALLING	Chris DE BURGH - SNOW IS FALLING	533
Chris DE BURGH	SONGBIRD	Chris DE BURGH - SONGBIRD	534
Chris DE BURGH	ST. PETER'S GATE	Chris DE BURGH - ST. PETER'S GATE	535
Chris DE BURGH	TENDER HANDS	Chris DE BURGH - TENDER HANDS	536
Chris DE BURGH	THE JOURNEY	Chris DE BURGH - THE JOURNEY	537
Chris DE BURGH	THE LADY IN RED	Chris DE BURGH - THE LADY IN RED	538
Chris DE BURGH	THE ROAD TO FREEDOM	Chris DE BURGH - THE ROAD TO FREEDOM	539
Chris DE BURGH	THE SAME SUN	Chris DE BURGH - THE SAME SUN	540
Chris DE BURGH	THE SNOWS OF NEW YORK	Chris DE BURGH - THE SNOWS OF NEW YORK	541
Chris DE BURGH	THE WORDS I LOVE YOU	Chris DE BURGH - THE WORDS I LOVE YOU	542
Chris DE BURGH	WHEN I THINK OF YOU	Chris DE BURGH - WHEN I THINK OF YOU	543
Chris ISAAK	WICKED GAME	Chris ISAAK - WICKED GAME	544
Chris NORMAN	BREATHLESS	Chris NORMAN - BREATHLESS	545
Chris NORMAN	BROKEN HEROES	Chris NORMAN - BROKEN HEROES	546
Chris NORMAN	DIRFT AWAY	Chris NORMAN - DIRFT AWAY	547
Chris NORMAN	DON'T THINK TWICE IT'S ALRIGHT	Chris NORMAN - DON'T THINK TWICE IT'S ALRIGHT	548
