artist	SONG	TITLE	ID
Сосо ПАВЛИАШВИЛИ	ГРУЗИН	Сосо ПАВЛИАШВИЛИ - ГРУЗИН	12337
Сосо ПАВЛИАШВИЛИ	ДЛЯ ТЕБЯ	Сосо ПАВЛИАШВИЛИ - ДЛЯ ТЕБЯ	12338
Сосо ПАВЛИАШВИЛИ	ЕРЕВАН	Сосо ПАВЛИАШВИЛИ - ЕРЕВАН	12339
Сосо ПАВЛИАШВИЛИ	ЗАБЕРИ СВОЮ ЛЮБОВЬ	Сосо ПАВЛИАШВИЛИ - ЗАБЕРИ СВОЮ ЛЮБОВЬ	12340
Сосо ПАВЛИАШВИЛИ	МАНИ	Сосо ПАВЛИАШВИЛИ - МАНИ	12341
Сосо ПАВЛИАШВИЛИ	МОЛЮ	Сосо ПАВЛИАШВИЛИ - МОЛЮ	12342
Сосо ПАВЛИАШВИЛИ	МОСКВА (ДОБРОЕ УТРО МОСКВА)	Сосо ПАВЛИАШВИЛИ - МОСКВА (ДОБРОЕ УТРО МОСКВА)	12343
Сосо ПАВЛИАШВИЛИ	МУЗЫКА ДРУЗЬЯМ	Сосо ПАВЛИАШВИЛИ - МУЗЫКА ДРУЗЬЯМ	12344
Сосо ПАВЛИАШВИЛИ	НАНЕ	Сосо ПАВЛИАШВИЛИ - НАНЕ	12345
Сосо ПАВЛИАШВИЛИ	НЕ УМИРАЙ	Сосо ПАВЛИАШВИЛИ - НЕ УМИРАЙ	12346
Сосо ПАВЛИАШВИЛИ	НЕБО НА ЛАДОНИ	Сосо ПАВЛИАШВИЛИ - НЕБО НА ЛАДОНИ	12347
Сосо ПАВЛИАШВИЛИ	НЕЗНАКОМКИ ИЗ МЕКСИКИ	Сосо ПАВЛИАШВИЛИ - НЕЗНАКОМКИ ИЗ МЕКСИКИ	12348
Сосо ПАВЛИАШВИЛИ	О МОЕЙ ЛЮБВИ	Сосо ПАВЛИАШВИЛИ - О МОЕЙ ЛЮБВИ	12349
Сосо ПАВЛИАШВИЛИ	ОН (ОН ТВОЯ БОЛЬ)	Сосо ПАВЛИАШВИЛИ - ОН (ОН ТВОЯ БОЛЬ)	12350
Сосо ПАВЛИАШВИЛИ	ОТ ТВЕРСКОЙ ДО СТРОГИНО	Сосо ПАВЛИАШВИЛИ - ОТ ТВЕРСКОЙ ДО СТРОГИНО	12351
Сосо ПАВЛИАШВИЛИ	ОТПУСТИ	Сосо ПАВЛИАШВИЛИ - ОТПУСТИ	12352
Сосо ПАВЛИАШВИЛИ	ПОЙ СО МНОЙ	Сосо ПАВЛИАШВИЛИ - ПОЙ СО МНОЙ	12353
Сосо ПАВЛИАШВИЛИ	ПОЛЮБИ МЕНЯ ПО-ВОСТОЧНОМУ	Сосо ПАВЛИАШВИЛИ - ПОЛЮБИ МЕНЯ ПО-ВОСТОЧНОМУ	12354
Сосо ПАВЛИАШВИЛИ	ПОМОЛИМСЯ ЗА РОДИТЕЛЕЙ	Сосо ПАВЛИАШВИЛИ - ПОМОЛИМСЯ ЗА РОДИТЕЛЕЙ	12355
Сосо ПАВЛИАШВИЛИ	ПРОЛЕТЕЛИ БЫСТРО ГОДЫ	Сосо ПАВЛИАШВИЛИ - ПРОЛЕТЕЛИ БЫСТРО ГОДЫ	12356
Сосо ПАВЛИАШВИЛИ	ПРОСТО	Сосо ПАВЛИАШВИЛИ - ПРОСТО	12357
Сосо ПАВЛИАШВИЛИ	РАДОВАТЬ	Сосо ПАВЛИАШВИЛИ - РАДОВАТЬ	12358
Сосо ПАВЛИАШВИЛИ	С ДОБРЫМ УТРОМ, СОЛНЦЕ!	Сосо ПАВЛИАШВИЛИ - С ДОБРЫМ УТРОМ, СОЛНЦЕ!	12359
Сосо ПАВЛИАШВИЛИ	СЛЕЗА ДОЖДЯ	Сосо ПАВЛИАШВИЛИ - СЛЕЗА ДОЖДЯ	12360
Сосо ПАВЛИАШВИЛИ	ТБИЛИСИ	Сосо ПАВЛИАШВИЛИ - ТБИЛИСИ	12361
Сосо ПАВЛИАШВИЛИ	ТОСТ	Сосо ПАВЛИАШВИЛИ - ТОСТ	12362
Сосо ПАВЛИАШВИЛИ	ТРИ ДОМА	Сосо ПАВЛИАШВИЛИ - ТРИ ДОМА	12363
Сосо ПАВЛИАШВИЛИ	ТЫ СТАНЕШЬ ВЗРОСЛЫМ	Сосо ПАВЛИАШВИЛИ - ТЫ СТАНЕШЬ ВЗРОСЛЫМ	12364
Сосо ПАВЛИАШВИЛИ	ЧИТО-ГРИТО	Сосо ПАВЛИАШВИЛИ - ЧИТО-ГРИТО	12365
Сосо ПАВЛИАШВИЛИ	Я И ТЫ	Сосо ПАВЛИАШВИЛИ - Я И ТЫ	12366
Сосо ПАВЛИАШВИЛИ	Я ПОЮ	Сосо ПАВЛИАШВИЛИ - Я ПОЮ	12367
Сосо ПАВЛИАШВИЛИ	ЯБЕДА	Сосо ПАВЛИАШВИЛИ - ЯБЕДА	12368
Сосо ПАВЛИАШВИЛИ	МОСКВА	Сосо ПАВЛИАШВИЛИ - МОСКВА	12369
Сосо ПАВЛИАШВИЛИ	ПОСВЯЩЕНИЕ СЫНУ	Сосо ПАВЛИАШВИЛИ - ПОСВЯЩЕНИЕ СЫНУ	12370
Сосо ПАВЛИАШВИЛИ & Александр БУЙНОВ	ДОБРЫЙ ВЕЧЕР!	Сосо ПАВЛИАШВИЛИ & Александр БУЙНОВ - ДОБРЫЙ ВЕЧЕР!	12371
Сосо ПАВЛИАШВИЛИ & Алексей ЧУМАКОВ	ТАК НАДО ЖИТЬ	Сосо ПАВЛИАШВИЛИ & Алексей ЧУМАКОВ - ТАК НАДО ЖИТЬ	12372
Сосо ПАВЛИАШВИЛИ & Валерий МЕЛАДЗЕ	БЕЛАЯ ФАТА	Сосо ПАВЛИАШВИЛИ & Валерий МЕЛАДЗЕ - БЕЛАЯ ФАТА	12373
Сосо ПАВЛИАШВИЛИ & Валерий МЕЛАДЗЕ	МАГИЯ ЛЮБВИ	Сосо ПАВЛИАШВИЛИ & Валерий МЕЛАДЗЕ - МАГИЯ ЛЮБВИ	12374
Сосо ПАВЛИАШВИЛИ & ВИА САМОЦВЕТЫ	ДИСКО НАШЕЙ ЛЮБВИ	Сосо ПАВЛИАШВИЛИ & ВИА САМОЦВЕТЫ - ДИСКО НАШЕЙ ЛЮБВИ	12375
Сосо ПАВЛИАШВИЛИ & Владимир ПРЕСНЯКОВ	РОК-Н-РОЛЛ БАЛЕРИНА	Сосо ПАВЛИАШВИЛИ & Владимир ПРЕСНЯКОВ - РОК-Н-РОЛЛ БАЛЕРИНА	12376
Сосо ПАВЛИАШВИЛИ & Григорий ЛЕПС	НЕБО НА ЛАДОНИ	Сосо ПАВЛИАШВИЛИ & Григорий ЛЕПС - НЕБО НА ЛАДОНИ	12377
Сосо ПАВЛИАШВИЛИ & ИРАКЛИ & Диана ГУРЦКАЯ	АРГО	Сосо ПАВЛИАШВИЛИ & ИРАКЛИ & Диана ГУРЦКАЯ - АРГО	12378
Сосо ПАВЛИАШВИЛИ & Ирина ПАТЛАХ	АНГЕЛ	Сосо ПАВЛИАШВИЛИ & Ирина ПАТЛАХ - АНГЕЛ	12379
Сосо ПАВЛИАШВИЛИ & КАМЕДИ КЛАБ	ЗАВИСИМОСТЬ ОТ ЛЮБВИ	Сосо ПАВЛИАШВИЛИ & КАМЕДИ КЛАБ - ЗАВИСИМОСТЬ ОТ ЛЮБВИ	12380
Сосо ПАВЛИАШВИЛИ & Лариса ДОЛИНА	Я ТЕБЯ ЛЮБЛЮ	Сосо ПАВЛИАШВИЛИ & Лариса ДОЛИНА - Я ТЕБЯ ЛЮБЛЮ	12381
Сосо ПАВЛИАШВИЛИ & Леонид АГУТИН	БОЛЬШЕ НЕТУ СЛЕЗ	Сосо ПАВЛИАШВИЛИ & Леонид АГУТИН - БОЛЬШЕ НЕТУ СЛЕЗ	12382
Сосо ПАВЛИАШВИЛИ & Либерта	МЕЖДУ СТРОК - НОЧЬ	Сосо ПАВЛИАШВИЛИ & Либерта - МЕЖДУ СТРОК - НОЧЬ	12383
Сосо ПАВЛИАШВИЛИ & МАРШАЛ	ОН	Сосо ПАВЛИАШВИЛИ & МАРШАЛ - ОН	12384
Сосо ПАВЛИАШВИЛИ & Николай БАСКОВ	ТОСТ	Сосо ПАВЛИАШВИЛИ & Николай БАСКОВ - ТОСТ	12385
Сосо ПАВЛИАШВИЛИ & Олег ГАЗМАНОВ	РОССИЯ	Сосо ПАВЛИАШВИЛИ & Олег ГАЗМАНОВ - РОССИЯ	12386
Сосо ПАВЛИАШВИЛИ & Стас МИХАЙЛОВ	ПОЙ СО МНОЙ	Сосо ПАВЛИАШВИЛИ & Стас МИХАЙЛОВ - ПОЙ СО МНОЙ	12387
Сосо ПАВЛИАШВИЛИ & ШТАР	РИО ДЕ ЖАНЕЙРО	Сосо ПАВЛИАШВИЛИ & ШТАР - РИО ДЕ ЖАНЕЙРО	12388
Сосо ПАВЛИАШВИЛИ & ЭМИН	БЛЮЗ ДУШИ	Сосо ПАВЛИАШВИЛИ & ЭМИН - БЛЮЗ ДУШИ	12389
Сосо ПАВЛИАШВИЛИ и ансамбль ГРОЗНЫЙ	МОЙ КАВКАЗ	Сосо ПАВЛИАШВИЛИ и ансамбль ГРОЗНЫЙ - МОЙ КАВКАЗ	12390
Сосо ПАВЛИАШВИЛИ и ансамбль СУЛИКО	СВОБОДА (САМШОБЛО)	Сосо ПАВЛИАШВИЛИ и ансамбль СУЛИКО - СВОБОДА (САМШОБЛО)	12391
София РОТАРУ	А С ЧЕМ СРАВНИТЬ ЛЮБОВЬ	София РОТАРУ - А С ЧЕМ СРАВНИТЬ ЛЮБОВЬ	12392
София РОТАРУ	БАЛЛАДА О МАЛЬВАХ	София РОТАРУ - БАЛЛАДА О МАЛЬВАХ	12393
София РОТАРУ	БАЛЛАДА О СКРИПКАХ	София РОТАРУ - БАЛЛАДА О СКРИПКАХ	12394
София РОТАРУ	БЕЛЫЙ ТАНЕЦ	София РОТАРУ - БЕЛЫЙ ТАНЕЦ	12395
София РОТАРУ	БЫЛО, НО ПРОШЛО	София РОТАРУ - БЫЛО, НО ПРОШЛО	12396
София РОТАРУ	ВЕРНИ МНЕ МУЗЫКУ	София РОТАРУ - ВЕРНИ МНЕ МУЗЫКУ	12397
София РОТАРУ	ВЕСНА, ЧТО НАС СВЕЛА С УМА	София РОТАРУ - ВЕСНА, ЧТО НАС СВЕЛА С УМА	12398
София РОТАРУ	ВИШНЁВЫЙ САД	София РОТАРУ - ВИШНЁВЫЙ САД	12399
София РОТАРУ	ВОСПОМИНАНИЕ	София РОТАРУ - ВОСПОМИНАНИЕ	12400
София РОТАРУ	ГУСИ, ГУСИ	София РОТАРУ - ГУСИ, ГУСИ	12401
София РОТАРУ	И ПОЛЕТЕЛИ	София РОТАРУ - И ПОЛЕТЕЛИ	12402
София РОТАРУ	КЛЕНОВЫЙ ОГОНЬ	София РОТАРУ - КЛЕНОВЫЙ ОГОНЬ	12403
София РОТАРУ	КОЛИСКА ВИТРУ	София РОТАРУ - КОЛИСКА ВИТРУ	12404
София РОТАРУ	КОСТЕР	София РОТАРУ - КОСТЕР	12405
София РОТАРУ	ЛЕБЕДИНАЯ ВЕРНОСТЬ	София РОТАРУ - ЛЕБЕДИНАЯ ВЕРНОСТЬ	12406
