artist	SONG	TITLE	ID
Алексей КЛАССИН	ГОРОД ОМСК	Алексей КЛАССИН - ГОРОД ОМСК	4035
Алексей КЛАССИН	МАЛАЯ РОССИЯ	Алексей КЛАССИН - МАЛАЯ РОССИЯ	4036
Алексей КЛАССИН	НАСЛЕДНИКИ ПОБЕДЫ	Алексей КЛАССИН - НАСЛЕДНИКИ ПОБЕДЫ	4037
Алексей КОНКИН	ОНА ЗОВЕТ	Алексей КОНКИН - ОНА ЗОВЕТ	4038
Алексей КОРОТИН	КАКОЙ ХОЗЯИН, ТАКОЙ И КОТ	Алексей КОРОТИН - КАКОЙ ХОЗЯИН, ТАКОЙ И КОТ	4039
Алексей КОРТНЕВ	МУРКА	Алексей КОРТНЕВ - МУРКА	4040
Алексей КОТЫЛЕВСКИЙ	В СЕРЕБРО РОСЫ	Алексей КОТЫЛЕВСКИЙ - В СЕРЕБРО РОСЫ	4041
Алексей ЛАЗАРЕНКО	БЫТЬ РЯДОМ С ТОБОЙ	Алексей ЛАЗАРЕНКО - БЫТЬ РЯДОМ С ТОБОЙ	4042
Алексей МЕНШИКОВ	ПИСЬМО К ЖЕНЩИНЕ	Алексей МЕНШИКОВ - ПИСЬМО К ЖЕНЩИНЕ	4043
Алексей МЕНШИКОВ	СЫНУ	Алексей МЕНШИКОВ - СЫНУ	4044
Алексей НЕСТЕРОВ и группа 13 ЗАСТАВА	ВИВАТ, НАШ ГОРОД!	Алексей НЕСТЕРОВ и группа 13 ЗАСТАВА - ВИВАТ, НАШ ГОРОД!	4045
Алексей НЕСТЕРОВ и группа 13 ЗАСТАВА	С ЮБИЛЕЕМ, ЕНИСЕЙСК	Алексей НЕСТЕРОВ и группа 13 ЗАСТАВА - С ЮБИЛЕЕМ, ЕНИСЕЙСК	4046
Алексей ОКО	АЙФОН	Алексей ОКО - АЙФОН	4047
Алексей ПЕТРУХИН	ПОД ВЕНКОМ ЛЕСНОЙ РОМАШКИ	Алексей ПЕТРУХИН - ПОД ВЕНКОМ ЛЕСНОЙ РОМАШКИ	4048
Алексей ПЕТРУХИН	ПОКА ТЫ ЖИВОЙ	Алексей ПЕТРУХИН - ПОКА ТЫ ЖИВОЙ	4049
Алексей ПОДДУБНЫЙ (ДЖАНГО)	БОСАЯ ОСЕНЬ	Алексей ПОДДУБНЫЙ (ДЖАНГО) - БОСАЯ ОСЕНЬ	4050
Алексей ПОДДУБНЫЙ (ДЖАНГО)	БЫЛА НЕ БЫЛА	Алексей ПОДДУБНЫЙ (ДЖАНГО) - БЫЛА НЕ БЫЛА	4051
Алексей ПОДДУБНЫЙ (ДЖАНГО)	ВОЗВРАЩАЙСЯ, ТЫ СЛИШКОМ ДАЛЕКО	Алексей ПОДДУБНЫЙ (ДЖАНГО) - ВОЗВРАЩАЙСЯ, ТЫ СЛИШКОМ ДАЛЕКО	4052
Алексей ПОДДУБНЫЙ (ДЖАНГО)	ГУЛЯЙ, ГРОЗА	Алексей ПОДДУБНЫЙ (ДЖАНГО) - ГУЛЯЙ, ГРОЗА	4053
Алексей ПОДДУБНЫЙ (ДЖАНГО)	ДО ТЕБЯ	Алексей ПОДДУБНЫЙ (ДЖАНГО) - ДО ТЕБЯ	4054
Алексей ПОДДУБНЫЙ (ДЖАНГО)	КОГДА ПРИДЕТ АПРЕЛЬ	Алексей ПОДДУБНЫЙ (ДЖАНГО) - КОГДА ПРИДЕТ АПРЕЛЬ	4055
Алексей ПОДДУБНЫЙ (ДЖАНГО)	ПАПАГАН	Алексей ПОДДУБНЫЙ (ДЖАНГО) - ПАПАГАН	4056
Алексей РОМ	У ВОРОТ РАЯ	Алексей РОМ - У ВОРОТ РАЯ	4057
Алексей САВЧЕНКО	ЖИЗНЬ-ИГРА	Алексей САВЧЕНКО - ЖИЗНЬ-ИГРА	4058
Алексей САВЧЕНКО	ИСПЫТАНИЕ ПОРАЖЕНИЕМ	Алексей САВЧЕНКО - ИСПЫТАНИЕ ПОРАЖЕНИЕМ	4059
Алексей СВЕТЛОВ	НЕЗНАКОМАЯ ЗНАКОМАЯ	Алексей СВЕТЛОВ - НЕЗНАКОМАЯ ЗНАКОМАЯ	4060
Алексей СЕНИН	ДРЕМЛЮТ ПЛАКУЧИЕ ИВЫ	Алексей СЕНИН - ДРЕМЛЮТ ПЛАКУЧИЕ ИВЫ	4061
Алексей СОЗОНОВ	ДОРОГА	Алексей СОЗОНОВ - ДОРОГА	4062
Алексей СОЗОНОВ	ЗАЦЕПИЛА	Алексей СОЗОНОВ - ЗАЦЕПИЛА	4063
Алексей СОЗОНОВ	МИЛОЕ СОЛНЫШКО	Алексей СОЗОНОВ - МИЛОЕ СОЛНЫШКО	4064
Алексей СОЗОНОВ	НЕ УХОДИ	Алексей СОЗОНОВ - НЕ УХОДИ	4065
Алексей СОЗОНОВ	ПРАЗДНИЧНАЯ	Алексей СОЗОНОВ - ПРАЗДНИЧНАЯ	4066
Алексей СОЗОНОВ	СКАЖИ МНЕ ДА	Алексей СОЗОНОВ - СКАЖИ МНЕ ДА	4067
Алексей СТЁПИН	ГУЛИ-ГУЛИ	Алексей СТЁПИН - ГУЛИ-ГУЛИ	4068
Алексей СТЁПИН	ДОЛЮШКА-ДОЛЯ	Алексей СТЁПИН - ДОЛЮШКА-ДОЛЯ	4069
Алексей СТЁПИН	ДОРОГА ДА ГИТАГА	Алексей СТЁПИН - ДОРОГА ДА ГИТАГА	4070
Алексей СТЁПИН	КРУЧИНА	Алексей СТЁПИН - КРУЧИНА	4071
Алексей СТЁПИН	НЕ ГРЕШИ	Алексей СТЁПИН - НЕ ГРЕШИ	4072
Алексей СТЁПИН	СНЕГУРОЧКА	Алексей СТЁПИН - СНЕГУРОЧКА	4073
Алексей ФАДЕЕВ	АНГЕЛ МОЙ	Алексей ФАДЕЕВ - АНГЕЛ МОЙ	4074
Алексей ФАДЕЕВ	ЕСЛИ БЫ НЕ Я	Алексей ФАДЕЕВ - ЕСЛИ БЫ НЕ Я	4075
Алексей ФАДЕЕВ	МОЛИТВА	Алексей ФАДЕЕВ - МОЛИТВА	4076
Алексей ФАДЕЕВ	ПАПЕ	Алексей ФАДЕЕВ - ПАПЕ	4077
Алексей ФАДЕЕВ	ЮНЫЙ КОЛДУН	Алексей ФАДЕЕВ - ЮНЫЙ КОЛДУН	4078
Алексей ХВАЦКИЙ	УЛИЦА ДЕТСТВА	Алексей ХВАЦКИЙ - УЛИЦА ДЕТСТВА	4079
Алексей ХВОРОСТЯН	ПАДАЛИ НО ПОДНИМАЛИСЬ	Алексей ХВОРОСТЯН - ПАДАЛИ НО ПОДНИМАЛИСЬ	4080
Алексей ЧУМАКОВ	ТЫ СКАЖИ	Алексей ЧУМАКОВ - ТЫ СКАЖИ	4081
Алёна АНДЕРС	ЗВЕЗДА	Алёна АНДЕРС - ЗВЕЗДА	4082
Алёна АНДЕРС	ОДНО ЖЕЛАНИЕ	Алёна АНДЕРС - ОДНО ЖЕЛАНИЕ	4083
Алена АПИНА	ДЕВУШКА БОНДА	Алена АПИНА - ДЕВУШКА БОНДА	4084
Алена АПИНА	МОСКВИЧИ	Алена АПИНА - МОСКВИЧИ	4085
Алёна АПИНА	БЕЛЫЕ НОЧИ	Алёна АПИНА - БЕЛЫЕ НОЧИ	4086
Алёна АПИНА	БЛИЗОСТЬ	Алёна АПИНА - БЛИЗОСТЬ	4087
Алёна АПИНА	ДЕВУШКА БОНДА	Алёна АПИНА - ДЕВУШКА БОНДА	4088
Алёна АПИНА	ДОРОГАЯ РУКА	Алёна АПИНА - ДОРОГАЯ РУКА	4089
Алёна АПИНА	ЗАВТРА	Алёна АПИНА - ЗАВТРА	4090
Алёна АПИНА	ЗАПЛУТАЛИ МИШКИ	Алёна АПИНА - ЗАПЛУТАЛИ МИШКИ	4091
Алёна АПИНА	ОНА ЛЮБИЛА ВИШНИ	Алёна АПИНА - ОНА ЛЮБИЛА ВИШНИ	4092
