artist	SONG	TITLE	ID
Ульяна СИНЕЦКАЯ	ШКОЛЬНЫЙ РОМАН	Ульяна СИНЕЦКАЯ - ШКОЛЬНЫЙ РОМАН	12841
УМА ТУРМАН	ЗДРАВСТВУЙ, ДОРОГАЯ	УМА ТУРМАН - ЗДРАВСТВУЙ, ДОРОГАЯ	12842
УМА ТУРМАН & Валентина ТОЛКУНОВА	ПРАСКОВЬЯ	УМА ТУРМАН & Валентина ТОЛКУНОВА - ПРАСКОВЬЯ	12843
УЧАСТНИКИ КОНЦЕРТА	ГЛАВНОЕ, РЕБЯТА, СЕРДЦЕМ НЕ СТАРЕТЬ	УЧАСТНИКИ КОНЦЕРТА - ГЛАВНОЕ, РЕБЯТА, СЕРДЦЕМ НЕ СТАРЕТЬ	12844
УЧАСТНИКИ КОНЦЕРТА	НАДЕЖДА	УЧАСТНИКИ КОНЦЕРТА - НАДЕЖДА	12845
УЧАСТНИКИ КОНЦЕРТА	ЭТОТ МИР	УЧАСТНИКИ КОНЦЕРТА - ЭТОТ МИР	12846
Фёдор ВОРОБЬЁВ	О МАЛОЙ РОДИНЕ	Фёдор ВОРОБЬЁВ - О МАЛОЙ РОДИНЕ	12847
Фёдор ВОРОБЬЁВ	О ТАМБОВСКОМ	Фёдор ВОРОБЬЁВ - О ТАМБОВСКОМ	12848
Фёдор ВОРОБЬЁВ	ФЕЯ-АДЫГЕЯ	Фёдор ВОРОБЬЁВ - ФЕЯ-АДЫГЕЯ	12849
Федя КАРМАНОВ	ЖАВОРОНОК	Федя КАРМАНОВ - ЖАВОРОНОК	12850
Федя КАРМАНОВ	КАТЕНЬКА	Федя КАРМАНОВ - КАТЕНЬКА	12851
Федя КАРМАНОВ	ОДЕССКОЕ ПОПУРРИ	Федя КАРМАНОВ - ОДЕССКОЕ ПОПУРРИ	12852
Федя КАРМАНОВ	ПОПУРРИ НА МЕЛОДИИ ИЗ КИНОФИЛЬМОВ	Федя КАРМАНОВ - ПОПУРРИ НА МЕЛОДИИ ИЗ КИНОФИЛЬМОВ	12853
Федя КАРМАНОВ	СИРЕНЬ	Федя КАРМАНОВ - СИРЕНЬ	12854
Федя КАРМАНОВ	СКРИПАЧ	Федя КАРМАНОВ - СКРИПАЧ	12855
Федя КАРМАНОВ	ЦЫГАНСКАЯ ТРИЛОГИЯ	Федя КАРМАНОВ - ЦЫГАНСКАЯ ТРИЛОГИЯ	12856
Федя КАРМАНОВ	ЭЛЕКТРИЧКА	Федя КАРМАНОВ - ЭЛЕКТРИЧКА	12857
Федя КАРМАНОВ	Я МАЛЬЧИШКА СЕДОЙ	Федя КАРМАНОВ - Я МАЛЬЧИШКА СЕДОЙ	12858
Федя КАРМАНОВ	ЯЛИК	Федя КАРМАНОВ - ЯЛИК	12859
Феликс & АЛЬВИНА ЦАРИКАТИ	ВОЛШЕБНАЯ ДВЕРЦА	Феликс & АЛЬВИНА ЦАРИКАТИ - ВОЛШЕБНАЯ ДВЕРЦА	12860
Феликс & ДАНКО ЦАРИКАТИ	ЗАБЫЛ	Феликс & ДАНКО ЦАРИКАТИ - ЗАБЫЛ	12861
Феликс ЛУЦКИЙ	РЫЖАЯ	Феликс ЛУЦКИЙ - РЫЖАЯ	12862
Феликс ЦАРИКАТИ	АРИЯ МИСТЕРА ИКС	Феликс ЦАРИКАТИ - АРИЯ МИСТЕРА ИКС	12863
Феликс ЦАРИКАТИ	ГРЕШНИКИ	Феликс ЦАРИКАТИ - ГРЕШНИКИ	12864
Феликс ЦАРИКАТИ	ДВА КАПУЧИНО	Феликс ЦАРИКАТИ - ДВА КАПУЧИНО	12865
Феликс ЦАРИКАТИ	ДОРОГОЙ ДЛИННОЮ	Феликс ЦАРИКАТИ - ДОРОГОЙ ДЛИННОЮ	12866
Феликс ЦАРИКАТИ	ДУША КАЗАКА	Феликс ЦАРИКАТИ - ДУША КАЗАКА	12867
Феликс ЦАРИКАТИ	ЖЕНЩИНА В ГОЛУБОМ	Феликс ЦАРИКАТИ - ЖЕНЩИНА В ГОЛУБОМ	12868
Феликс ЦАРИКАТИ	ЖИВИ, МОСКВА	Феликс ЦАРИКАТИ - ЖИВИ, МОСКВА	12869
Феликс ЦАРИКАТИ	ЛЕТИ, ДУША	Феликс ЦАРИКАТИ - ЛЕТИ, ДУША	12870
Феликс ЦАРИКАТИ	ЛИЗАВЕТА	Феликс ЦАРИКАТИ - ЛИЗАВЕТА	12871
Феликс ЦАРИКАТИ	МА ИРЫ ФАШИВАД	Феликс ЦАРИКАТИ - МА ИРЫ ФАШИВАД	12872
Феликс ЦАРИКАТИ	НЕ ОСТУДИ СВОЁ СЕРДЦЕ, СЫНОК	Феликс ЦАРИКАТИ - НЕ ОСТУДИ СВОЁ СЕРДЦЕ, СЫНОК	12873
Феликс ЦАРИКАТИ	НЕПУТЁВЫЙ	Феликс ЦАРИКАТИ - НЕПУТЁВЫЙ	12874
Феликс ЦАРИКАТИ	НИКОГДА	Феликс ЦАРИКАТИ - НИКОГДА	12875
Феликс ЦАРИКАТИ	ОХ, УЖ ЭТИ НОЖКИ!	Феликс ЦАРИКАТИ - ОХ, УЖ ЭТИ НОЖКИ!	12876
Феликс ЦАРИКАТИ	СЛУЖИТЬ РОССИИ	Феликс ЦАРИКАТИ - СЛУЖИТЬ РОССИИ	12877
Феликс ЦАРИКАТИ	Я УМИРАЮ ОТ ЛЮБВИ	Феликс ЦАРИКАТИ - Я УМИРАЮ ОТ ЛЮБВИ	12878
Феликс ЦАРИКАТИ & Вячеслав ДОБРЫНИН	БАБУШКИ-СТАРУШКИ	Феликс ЦАРИКАТИ & Вячеслав ДОБРЫНИН - БАБУШКИ-СТАРУШКИ	12879
Феликс ЦАРИКАТИ & Иосиф КОБЗОН	ПОКЛОНИМСЯ ВЕЛИКИМ ТЕМ ГОДАМ	Феликс ЦАРИКАТИ & Иосиф КОБЗОН - ПОКЛОНИМСЯ ВЕЛИКИМ ТЕМ ГОДАМ	12880
Феликс ЦАРИКАТИ & Татьяна БУЛАНОВА	ПРИТЯЖЕНИЕ	Феликс ЦАРИКАТИ & Татьяна БУЛАНОВА - ПРИТЯЖЕНИЕ	12881
Феликс ЦАРИКАТИ & Юрий ОРЛОВ, Юрий КОНОНОВ	ЧАРДАШ	Феликс ЦАРИКАТИ & Юрий ОРЛОВ, Юрий КОНОНОВ - ЧАРДАШ	12882
Феликс ЦАРИКАТИ & Ярослав ЕВДОКИМОВ	ДАВАЙ ПОЛЮБИМ ЭТОТ МИР	Феликс ЦАРИКАТИ & Ярослав ЕВДОКИМОВ - ДАВАЙ ПОЛЮБИМ ЭТОТ МИР	12883
Феликс ЦАРИКАТИ и группа ЧЕЛСИ	САМАЯ ЛЮБИМАЯ	Феликс ЦАРИКАТИ и группа ЧЕЛСИ - САМАЯ ЛЮБИМАЯ	12884
Феликс ЦАРИКАТИ, Игорь НИКОЛАЕВ, Алексей ГЛЫЗИН	ВЫПЬЕМ ЗА ЛЮБОВЬ	Феликс ЦАРИКАТИ, Игорь НИКОЛАЕВ, Алексей ГЛЫЗИН - ВЫПЬЕМ ЗА ЛЮБОВЬ	12885
Филипп ВЕЙС	ХИМИЯ	Филипп ВЕЙС - ХИМИЯ	12886
Филипп КИРКОРОВ	АКАПЕЛЛА ДУШИ	Филипп КИРКОРОВ - АКАПЕЛЛА ДУШИ	12887
Филипп КИРКОРОВ	ЕСЛИ ТЫ УЙДЕШЬ	Филипп КИРКОРОВ - ЕСЛИ ТЫ УЙДЕШЬ	12888
Филипп КИРКОРОВ	НА МИЛЛИОН ОДНА	Филипп КИРКОРОВ - НА МИЛЛИОН ОДНА	12889
Филипп КИРКОРОВ	НЕМНОГО ЖАЛЬ	Филипп КИРКОРОВ - НЕМНОГО ЖАЛЬ	12890
Филипп КИРКОРОВ	ПОЛЕТЕЛИ	Филипп КИРКОРОВ - ПОЛЕТЕЛИ	12891
Филипп КИРКОРОВ	ОБРУЧАЛЬНАЯ НОЧЬ	Филипп КИРКОРОВ - ОБРУЧАЛЬНАЯ НОЧЬ	12892
Филипп КИРКОРОВ	ОЙ, МАМА, ШИКА ДАМ	Филипп КИРКОРОВ - ОЙ, МАМА, ШИКА ДАМ	12893
Филипп КИРКОРОВ & Любовь УСПЕНСКАЯ	ЗАБЫВАЮ	Филипп КИРКОРОВ & Любовь УСПЕНСКАЯ - ЗАБЫВАЮ	12894
ФЛОР	ОТ ДОБРА ДОБРА НЕ ИЩУТ	ФЛОР - ОТ ДОБРА ДОБРА НЕ ИЩУТ	12895
ФЛОР	ЦЫГАНСКАЯ	ФЛОР - ЦЫГАНСКАЯ	12896
фолк-бенд НЕРУШ	СТАРЫЙ КЛЁН	фолк-бенд НЕРУШ - СТАРЫЙ КЛЁН	12897
фолк-бэнд НЕРУШ	ШАР ГОЛУБОЙ	фолк-бэнд НЕРУШ - ШАР ГОЛУБОЙ	12898
фолк-группа ЯР-МАРКА	СОКОЛОВСКОГО ГИТАРА	фолк-группа ЯР-МАРКА - СОКОЛОВСКОГО ГИТАРА	12899
ФОРУМ XXI ВЕК	ЗАКОДИРОВАНА ДВЕРЬ	ФОРУМ XXI ВЕК - ЗАКОДИРОВАНА ДВЕРЬ	12900
Халим АМИРОВ	СКАЗКА	Халим АМИРОВ - СКАЗКА	12901
Хасан & Хусен ИСМОИЛОВЫ	ЗАЧЕМ ТЕБЕ ТАКАЯ ЖИЗНЬ	Хасан & Хусен ИСМОИЛОВЫ - ЗАЧЕМ ТЕБЕ ТАКАЯ ЖИЗНЬ	12902
Хасан БОГОЧАРОВ	ЖАЖДА	Хасан БОГОЧАРОВ - ЖАЖДА	12903
Хасан БОГОЧАРОВ	МАМА	Хасан БОГОЧАРОВ - МАМА	12904
Хасан БОГОЧАРОВ	СИНЯЯ ПТИЦА	Хасан БОГОЧАРОВ - СИНЯЯ ПТИЦА	12905
ХОР ЖАРОВА	ВЕЧЕРНИЙ ЗВОН	ХОР ЖАРОВА - ВЕЧЕРНИЙ ЗВОН	12906
