artist	SONG	TITLE	ID
Александр БУЙНОВ	ЭЙ, ДРУГ	Александр БУЙНОВ - ЭЙ, ДРУГ	3284
Александр БУЙНОВ	ЮГА-СЕВЕРА	Александр БУЙНОВ - ЮГА-СЕВЕРА	3285
Александр БУЙНОВ	Я ЗНАЛ ЛЮБОВЬ	Александр БУЙНОВ - Я ЗНАЛ ЛЮБОВЬ	3286
Александр БУЙНОВ	ГДЕ ЖИВЕТ ЛЮБОВЬ	Александр БУЙНОВ - ГДЕ ЖИВЕТ ЛЮБОВЬ	3287
Александр БУЙНОВ & Toto CUTUGNO	SOLI	Александр БУЙНОВ & Toto CUTUGNO - SOLI	3288
Александр БУЙНОВ & Алика СМЕХОВА	НЕ ПЕРЕБИВАЙ	Александр БУЙНОВ & Алика СМЕХОВА - НЕ ПЕРЕБИВАЙ	3289
Александр БУЙНОВ & Алика СМЕХОВА	ПОСИДИМ, ПОМОЛЧИМ	Александр БУЙНОВ & Алика СМЕХОВА - ПОСИДИМ, ПОМОЛЧИМ	3290
Александр БУЙНОВ & Алика СМЕХОВА	ПОСИДИМ-ПОМОЛЧИМ	Александр БУЙНОВ & Алика СМЕХОВА - ПОСИДИМ-ПОМОЛЧИМ	3291
Александр БУЙНОВ & Анжелика АГУРБАШ	МЕДВЕДКОВО-ПАРИЖ	Александр БУЙНОВ & Анжелика АГУРБАШ - МЕДВЕДКОВО-ПАРИЖ	3292
Александр БУЙНОВ & Владимир ВИНОКУР	ПУСТОЙ БАМБУК	Александр БУЙНОВ & Владимир ВИНОКУР - ПУСТОЙ БАМБУК	3293
Александр БУЙНОВ & Дмитрий ДЮЖЕВ	ПЕСНЯ О ХОРОШЕМ	Александр БУЙНОВ & Дмитрий ДЮЖЕВ - ПЕСНЯ О ХОРОШЕМ	3294
Александр БУЙНОВ & ЛЮБАША	МЕДВЕДКОВО-ПАРИЖ	Александр БУЙНОВ & ЛЮБАША - МЕДВЕДКОВО-ПАРИЖ	3295
Александр БУЙНОВ & Надежда БАБКИНА	МАМЕНЬКА	Александр БУЙНОВ & Надежда БАБКИНА - МАМЕНЬКА	3296
Александр БУЙНОВ & Юлия САВИЧЕВА	ЛЮБОВЬ НА ДВОИХ	Александр БУЙНОВ & Юлия САВИЧЕВА - ЛЮБОВЬ НА ДВОИХ	3297
Александр БЫЧКОВ	ВЛАДИМИРСКИЙ КРАЙ	Александр БЫЧКОВ - ВЛАДИМИРСКИЙ КРАЙ	3298
Александр БЫЧКОВ	ГДЕ НАШЕ ЛЕТО	Александр БЫЧКОВ - ГДЕ НАШЕ ЛЕТО	3299
Александр ВАНЮШКИН	ПРО НАШИХ	Александр ВАНЮШКИН - ПРО НАШИХ	3300
Александр ВЕРТИНСКИЙ	МАРЛЕН	Александр ВЕРТИНСКИЙ - МАРЛЕН	3301
Александр ВЕТРОВ	ТЫ СКАЖИ МНЕ, ЛУНА	Александр ВЕТРОВ - ТЫ СКАЖИ МНЕ, ЛУНА	3302
Александр ВИЛКОВ	ВИНОГРАДНАЯ КОСТОЧКА	Александр ВИЛКОВ - ВИНОГРАДНАЯ КОСТОЧКА	3303
Александр ВИЛКОВ	ЖУРАВЛИ	Александр ВИЛКОВ - ЖУРАВЛИ	3304
Александр ВИЛКОВ	КОЛОКОЛЬЧИКИ	Александр ВИЛКОВ - КОЛОКОЛЬЧИКИ	3305
Александр ВИЛКОВ	МОЛЬ	Александр ВИЛКОВ - МОЛЬ	3306
Александр ВИЛКОВ	ПЬЯНЫЙ Я	Александр ВИЛКОВ - ПЬЯНЫЙ Я	3307
Александр ВИЛКОВ	СОЛОВЕЙ	Александр ВИЛКОВ - СОЛОВЕЙ	3308
Александр ВИЛКОВ	ТУФЕЛЬКИ	Александр ВИЛКОВ - ТУФЕЛЬКИ	3309
Александр ВИЛКОВ	ЦЕПКА	Александр ВИЛКОВ - ЦЕПКА	3310
Александр ВУЛЫХ	ПРОВИНЦИАЛЬНЫЙ РОМАН	Александр ВУЛЫХ - ПРОВИНЦИАЛЬНЫЙ РОМАН	3311
Александр ГАЛИЧ	КОГДА Я ВЕРНУСЬ	Александр ГАЛИЧ - КОГДА Я ВЕРНУСЬ	3312
Александр ГОРОДНИЦКИЙ	АТЛАНТЫ	Александр ГОРОДНИЦКИЙ - АТЛАНТЫ	3313
Александр ГОРОДНИЦКИЙ	ВОЗДУХОПЛАВАТЕЛЬНЫЙ ПАРК	Александр ГОРОДНИЦКИЙ - ВОЗДУХОПЛАВАТЕЛЬНЫЙ ПАРК	3314
Александр ГОРОДНИЦКИЙ	ДЕРЕВЯННЫЕ ГОРОДА	Александр ГОРОДНИЦКИЙ - ДЕРЕВЯННЫЕ ГОРОДА	3315
Александр ГОРОДНИЦКИЙ	ЗА БЕЛЫМ МЕТАЛЛОМ	Александр ГОРОДНИЦКИЙ - ЗА БЕЛЫМ МЕТАЛЛОМ	3316
Александр ГОРОДНИЦКИЙ	КОЖАНЫЕ КУРТКИ	Александр ГОРОДНИЦКИЙ - КОЖАНЫЕ КУРТКИ	3317
Александр ГОРОДНИЦКИЙ	ЛЕНИНГРАДСКАЯ	Александр ГОРОДНИЦКИЙ - ЛЕНИНГРАДСКАЯ	3318
Александр ГОРОДНИЦКИЙ	НА МАТЕРИК	Александр ГОРОДНИЦКИЙ - НА МАТЕРИК	3319
Александр ГОРОДНИЦКИЙ	ПЕРЕЛЁТНЫЕ АНГЕЛЫ	Александр ГОРОДНИЦКИЙ - ПЕРЕЛЁТНЫЕ АНГЕЛЫ	3320
Александр ГОРОДНИЦКИЙ	ПЕСНЯ БОЛОТНЫХ ГЕОЛОГОВ	Александр ГОРОДНИЦКИЙ - ПЕСНЯ БОЛОТНЫХ ГЕОЛОГОВ	3321
Александр ГРАДСКИЙ	КАК МОЛОДЫ МЫ БЫЛИ	Александр ГРАДСКИЙ - КАК МОЛОДЫ МЫ БЫЛИ	3322
Александр ГРАДСКИЙ	ПЕСНЯ О ДРУГЕ	Александр ГРАДСКИЙ - ПЕСНЯ О ДРУГЕ	3323
Александр ГРАДСКИЙ	ЮЖНАЯ ПРОЩАЛЬНАЯ	Александр ГРАДСКИЙ - ЮЖНАЯ ПРОЩАЛЬНАЯ	3324
Александр ГРАДСКИЙ	EVERY BREATH YOU TAKE	Александр ГРАДСКИЙ - EVERY BREATH YOU TAKE	3325
Александр ДОБРОНРАВОВ	БЕЗНАДЕГА	Александр ДОБРОНРАВОВ - БЕЗНАДЕГА	3326
Александр ДОБРОНРАВОВ	ВОЛЧИЦА	Александр ДОБРОНРАВОВ - ВОЛЧИЦА	3327
Александр ДОБРОНРАВОВ	ГДЕ-ТО ЗА ТУЧАМИ	Александр ДОБРОНРАВОВ - ГДЕ-ТО ЗА ТУЧАМИ	3328
Александр ДОБРОНРАВОВ	ДОКТОР, ВЫЛЕЧИ МЕНЯ	Александр ДОБРОНРАВОВ - ДОКТОР, ВЫЛЕЧИ МЕНЯ	3329
Александр ДОБРОНРАВОВ	ЖИЗНЬ	Александр ДОБРОНРАВОВ - ЖИЗНЬ	3330
Александр ДОБРОНРАВОВ	ЗА ТУЧАМИ	Александр ДОБРОНРАВОВ - ЗА ТУЧАМИ	3331
Александр ДОБРОНРАВОВ	КАК УПОИТЕЛЬНЫ В РОССИИ ВЕЧЕРА	Александр ДОБРОНРАВОВ - КАК УПОИТЕЛЬНЫ В РОССИИ ВЕЧЕРА	3332
Александр ДОБРОНРАВОВ	КРАСИВЫЕ ЖЕНЩИНЫ	Александр ДОБРОНРАВОВ - КРАСИВЫЕ ЖЕНЩИНЫ	3333
Александр ДОБРОНРАВОВ	НЕЖДАННО НЕГАДАННО	Александр ДОБРОНРАВОВ - НЕЖДАННО НЕГАДАННО	3334
Александр ДОБРОНРАВОВ	ОБЛАКА	Александр ДОБРОНРАВОВ - ОБЛАКА	3335
Александр ДОБРОНРАВОВ	ОДИНОКАЯ ВОЛЧИЦА	Александр ДОБРОНРАВОВ - ОДИНОКАЯ ВОЛЧИЦА	3336
Александр ДОБРОНРАВОВ	РОМАШКИ	Александр ДОБРОНРАВОВ - РОМАШКИ	3337
Александр ДОБРОНРАВОВ	СЕРДЦУ НЕ ПРИКАЖЕШЬ	Александр ДОБРОНРАВОВ - СЕРДЦУ НЕ ПРИКАЖЕШЬ	3338
Александр ДОБРОНРАВОВ	ЧЕЧЁТОЧКА	Александр ДОБРОНРАВОВ - ЧЕЧЁТОЧКА	3339
Александр ДОБРОНРАВОВ & Любовь ШЕПИЛОВА	НА ЛАДОНЯХ ВЕЧНОСТИ	Александр ДОБРОНРАВОВ & Любовь ШЕПИЛОВА - НА ЛАДОНЯХ ВЕЧНОСТИ	3340
Александр ДОМОГАРОВ	ДОРОГАЯ	Александр ДОМОГАРОВ - ДОРОГАЯ	3341
Александр ДОМОГАРОВ	ЗА ВОЛЮ	Александр ДОМОГАРОВ - ЗА ВОЛЮ	3342
Александр ДОМОГАРОВ	ПРОЩАНИЕ С ГОРАМИ	Александр ДОМОГАРОВ - ПРОЩАНИЕ С ГОРАМИ	3343
Александр ДУМЛЕР	А ТЫ ЛЮБИ МЕНЯ	Александр ДУМЛЕР - А ТЫ ЛЮБИ МЕНЯ	3344
Александр ДУМЛЕР	А Я ВЛЮБЛЯЮСЬ	Александр ДУМЛЕР - А Я ВЛЮБЛЯЮСЬ	3345
Александр ДУМЛЕР	ПУСТЬ ГОВОРЯТ	Александр ДУМЛЕР - ПУСТЬ ГОВОРЯТ	3346
Александр ДЮМИН	АЛЁНКА	Александр ДЮМИН - АЛЁНКА	3347
Александр ДЮМИН	БЕЛАЯ	Александр ДЮМИН - БЕЛАЯ	3348
Александр ДЮМИН	БЕЛАЯ БЕРЕЗА	Александр ДЮМИН - БЕЛАЯ БЕРЕЗА	3349
Александр ДЮМИН	БЕЛЫЙ ТУМАН	Александр ДЮМИН - БЕЛЫЙ ТУМАН	3350
Александр ДЮМИН	БОСОТА	Александр ДЮМИН - БОСОТА	3351
Александр ДЮМИН	ВОЛЧИЦА	Александр ДЮМИН - ВОЛЧИЦА	3352
Александр ДЮМИН	ВРЕМЕЧКО	Александр ДЮМИН - ВРЕМЕЧКО	3353
Александр ДЮМИН	ДРУЗЬЯ	Александр ДЮМИН - ДРУЗЬЯ	3354
Александр ДЮМИН	ЁЛОЧКИ-ИГОЛОЧКИ	Александр ДЮМИН - ЁЛОЧКИ-ИГОЛОЧКИ	3355
Александр ДЮМИН	ЖУРАВЛИ	Александр ДЮМИН - ЖУРАВЛИ	3356
Александр ДЮМИН	ЗАДЫХАЮСЬ БЕЗ ТЕБЯ	Александр ДЮМИН - ЗАДЫХАЮСЬ БЕЗ ТЕБЯ	3357
Александр ДЮМИН	ЗАРАЗА	Александр ДЮМИН - ЗАРАЗА	3358
Александр ДЮМИН	ЗАРАЗА, БРОСЬ	Александр ДЮМИН - ЗАРАЗА, БРОСЬ	3359
Александр ДЮМИН	КАРЕГЛАЗАЯ	Александр ДЮМИН - КАРЕГЛАЗАЯ	3360
Александр ДЮМИН	КТО СТРАДАЕТ	Александр ДЮМИН - КТО СТРАДАЕТ	3361
Александр ДЮМИН	ЛЮБЕРЦЫ	Александр ДЮМИН - ЛЮБЕРЦЫ	3362
Александр ДЮМИН	ОДНА У МЕНЯ	Александр ДЮМИН - ОДНА У МЕНЯ	3363
Александр ДЮМИН	ПАРТАКИ	Александр ДЮМИН - ПАРТАКИ	3364
Александр ДЮМИН	ПАЦАНЫ	Александр ДЮМИН - ПАЦАНЫ	3365
Александр ДЮМИН	ПИЛИ ВОДОЧКУ	Александр ДЮМИН - ПИЛИ ВОДОЧКУ	3366
Александр ДЮМИН	ПОМЕРКШАЯ ВЕСНА	Александр ДЮМИН - ПОМЕРКШАЯ ВЕСНА	3367
Александр ДЮМИН	СИБИРЯК	Александр ДЮМИН - СИБИРЯК	3368
Александр ДЮМИН	СКАЗОЧНАЯ БЕСЕДКА	Александр ДЮМИН - СКАЗОЧНАЯ БЕСЕДКА	3369
Александр ДЮМИН	СОН	Александр ДЮМИН - СОН	3370
Александр ДЮМИН	СТУЖА-ЗИМА	Александр ДЮМИН - СТУЖА-ЗИМА	3371
Александр ДЮМИН	СУЕТА-МУЕТА	Александр ДЮМИН - СУЕТА-МУЕТА	3372
Александр ДЮМИН	ТАК И ПОКАТИЛ Я	Александр ДЮМИН - ТАК И ПОКАТИЛ Я	3373
Александр ДЮМИН	ТОПОЛЯ	Александр ДЮМИН - ТОПОЛЯ	3374
Александр ДЮМИН	ТУК-ТУК-ТУК	Александр ДЮМИН - ТУК-ТУК-ТУК	3375
Александр ДЮМИН	ФОТОГРАФИИ ДРУЗЕЙ	Александр ДЮМИН - ФОТОГРАФИИ ДРУЗЕЙ	3376
Александр ДЮМИН	ЦВЕТЫ ИЗ КАМНЯ	Александр ДЮМИН - ЦВЕТЫ ИЗ КАМНЯ	3377
Александр ДЮМИН	ЧЕЛОВЕК С ГИТАРОЮ	Александр ДЮМИН - ЧЕЛОВЕК С ГИТАРОЮ	3378
Александр ДЮМИН	ШПАНА	Александр ДЮМИН - ШПАНА	3379
Александр ДЮМИН	ЯРАП	Александр ДЮМИН - ЯРАП	3380
Александр ЕЛОВСКИХ	А ТЫ ПОПРОБУЙ	Александр ЕЛОВСКИХ - А ТЫ ПОПРОБУЙ	3381
Александр ЕЛОВСКИХ	ВСЕ БЫЛО И ПРОШЛО	Александр ЕЛОВСКИХ - ВСЕ БЫЛО И ПРОШЛО	3382
Александр ЕЛОВСКИХ	ЗВЕЗДНАЯ РЕКА	Александр ЕЛОВСКИХ - ЗВЕЗДНАЯ РЕКА	3383
Александр ЕЛОВСКИХ	ОТКРОВЕННОСТЬ	Александр ЕЛОВСКИХ - ОТКРОВЕННОСТЬ	3384
Александр ЕЛОВСКИХ	ПЕРЕСТРЕЛКА	Александр ЕЛОВСКИХ - ПЕРЕСТРЕЛКА	3385
Александр ЕЛОВСКИХ	Я ВСПОМИНАЮ О НАС	Александр ЕЛОВСКИХ - Я ВСПОМИНАЮ О НАС	3386
Александр ЕМЕЛЬЯНОВ	Я - РОСТОВЧАНИН	Александр ЕМЕЛЬЯНОВ - Я - РОСТОВЧАНИН	3387
Александр ЖУРАВЛЕВ	СПОЙ МНЕ ПЕСНЮ	Александр ЖУРАВЛЕВ - СПОЙ МНЕ ПЕСНЮ	3388
Александр ЗАКШЕВСКИЙ	ВОСКРЕСЕНЬЕ ПРОЩЕНОЕ	Александр ЗАКШЕВСКИЙ - ВОСКРЕСЕНЬЕ ПРОЩЕНОЕ	3389
Александр ЗАКШЕВСКИЙ	ГОЛУБОГЛАЗАЯ	Александр ЗАКШЕВСКИЙ - ГОЛУБОГЛАЗАЯ	3390
Александр ЗАКШЕВСКИЙ	ЖЕНЩИНА ЛЮБИМАЯ МОЯ	Александр ЗАКШЕВСКИЙ - ЖЕНЩИНА ЛЮБИМАЯ МОЯ	3391
Александр ЗАКШЕВСКИЙ	ОСЕНЬ	Александр ЗАКШЕВСКИЙ - ОСЕНЬ	3392
Александр ЗАКШЕВСКИЙ	ОТЕЦ	Александр ЗАКШЕВСКИЙ - ОТЕЦ	3393
Александр ЗАКШЕВСКИЙ	ПРОЩАЛЬНАЯ МЕЛОДИЯ	Александр ЗАКШЕВСКИЙ - ПРОЩАЛЬНАЯ МЕЛОДИЯ	3394
Александр ЗАКШЕВСКИЙ	РОДНАЯ	Александр ЗАКШЕВСКИЙ - РОДНАЯ	3395
Александр ЗАКШЕВСКИЙ	РЯБИНОВЫЕ НОЧИ	Александр ЗАКШЕВСКИЙ - РЯБИНОВЫЕ НОЧИ	3396
Александр ЗАКШЕВСКИЙ	СЛЕЗА СКАТИЛАСЬ	Александр ЗАКШЕВСКИЙ - СЛЕЗА СКАТИЛАСЬ	3397
Александр ЗАКШЕВСКИЙ	СОНЬКА ЗОЛОТАЯ РУЧКА	Александр ЗАКШЕВСКИЙ - СОНЬКА ЗОЛОТАЯ РУЧКА	3398
Александр ЗАЛЯЛИЕВ	ЛЮБЛЮ Я, БРАТЦЫ, РОССИЮ	Александр ЗАЛЯЛИЕВ - ЛЮБЛЮ Я, БРАТЦЫ, РОССИЮ	3399
Александр ЗАЛЯЛИЕВ	НОВЫЙ ГОД	Александр ЗАЛЯЛИЕВ - НОВЫЙ ГОД	3400
Александр ЗАЛЯЛИЕВ	РОДНОЙ МОЙ КРАЙ	Александр ЗАЛЯЛИЕВ - РОДНОЙ МОЙ КРАЙ	3401
Александр ЗВИНЦОВ	ДОЛГАЯ ЗИМА	Александр ЗВИНЦОВ - ДОЛГАЯ ЗИМА	3402
Александр ИВАНОВ	НА КРАЮ	Александр ИВАНОВ - НА КРАЮ	3403
Александр ИВАНОВ	НОЧЬ	Александр ИВАНОВ - НОЧЬ	3404
Александр ИВАНОВ	ОНА ПОВЕРИЛА В СКАЗКУ	Александр ИВАНОВ - ОНА ПОВЕРИЛА В СКАЗКУ	3405
Александр ИВАНОВ	Я ПОСТЕЛЮ ТЕБЕ ПОД НОГИ НЕБО	Александр ИВАНОВ - Я ПОСТЕЛЮ ТЕБЕ ПОД НОГИ НЕБО	3406
Александр ИВАНОВ & группа РОНДО	В ОБЛАКАХ У ВОДОПАДА	Александр ИВАНОВ & группа РОНДО - В ОБЛАКАХ У ВОДОПАДА	3407
Александр ИВАНОВ & Марина ХЛЕБНИКОВА	ДРУЗЬЯ	Александр ИВАНОВ & Марина ХЛЕБНИКОВА - ДРУЗЬЯ	3408
Александр ИНШАКОВ	КЕМ МЫ БЫЛИ ДЛЯ ОТЧИЗНЫ	Александр ИНШАКОВ - КЕМ МЫ БЫЛИ ДЛЯ ОТЧИЗНЫ	3409
Александр ИНШАКОВ	СКРИПАЧ	Александр ИНШАКОВ - СКРИПАЧ	3410
Александр ИНШАКОВ	Я ТЕБЕ ЖЕЛАЮ ВСЕГО	Александр ИНШАКОВ - Я ТЕБЕ ЖЕЛАЮ ВСЕГО	3411
Александр КАЛЬЯНОВ	БЛУДНЫЙ СЫН	Александр КАЛЬЯНОВ - БЛУДНЫЙ СЫН	3412
Александр КАЛЬЯНОВ	ВОЗВРАЩАЙТЕСЬ, ДРУЗЬЯ	Александр КАЛЬЯНОВ - ВОЗВРАЩАЙТЕСЬ, ДРУЗЬЯ	3413
Александр КАЛЬЯНОВ	ВСЁ, ЧТО БЫЛО	Александр КАЛЬЯНОВ - ВСЁ, ЧТО БЫЛО	3414
Александр КАЛЬЯНОВ	КРАСИВАЯ ЖЕНЩИНА	Александр КАЛЬЯНОВ - КРАСИВАЯ ЖЕНЩИНА	3415
Александр КАЛЬЯНОВ	ЛЮБКА-ОДНОЛЮБКА	Александр КАЛЬЯНОВ - ЛЮБКА-ОДНОЛЮБКА	3416
Александр КАЛЬЯНОВ	НА ДОРОГЕ ЖИЗНИ	Александр КАЛЬЯНОВ - НА ДОРОГЕ ЖИЗНИ	3417
Александр КАЛЬЯНОВ	ОГУРЧИКИ	Александр КАЛЬЯНОВ - ОГУРЧИКИ	3418
Александр КАЛЬЯНОВ	СТАРОЕ КАФЕ	Александр КАЛЬЯНОВ - СТАРОЕ КАФЕ	3419
Александр КАЛЯГИН	ЛЮБОВЬ И БЕДНОСТЬ	Александр КАЛЯГИН - ЛЮБОВЬ И БЕДНОСТЬ	3420
Александр КИРЬЯНОВ	НЕ ВСЁ ЕЩЁ СПЕТО	Александр КИРЬЯНОВ - НЕ ВСЁ ЕЩЁ СПЕТО	3421
Александр КИСЛЕНКО	НИЧЕГО НЕ СЛУЧИЛОСЬ	Александр КИСЛЕНКО - НИЧЕГО НЕ СЛУЧИЛОСЬ	3422
Александр КОВАЛЕВ	МУЗОНЬКА	Александр КОВАЛЕВ - МУЗОНЬКА	3423
Александр КОГАН	Я ЖДУ ЗВОНКА	Александр КОГАН - Я ЖДУ ЗВОНКА	3424
Александр КОЛПАКОВ и ансамбль КУМУШКА	ДУМА	Александр КОЛПАКОВ и ансамбль КУМУШКА - ДУМА	3425
Александр КОЛПАКОВ и ансамбль КУМУШКА	КАЙ ЁНЭ	Александр КОЛПАКОВ и ансамбль КУМУШКА - КАЙ ЁНЭ	3426
Александр КОЛПАКОВ и ансамбль КУМУШКА	КУМУШКА	Александр КОЛПАКОВ и ансамбль КУМУШКА - КУМУШКА	3427
Александр КОЛПАКОВ и ансамбль КУМУШКА	ЛУМБА	Александр КОЛПАКОВ и ансамбль КУМУШКА - ЛУМБА	3428
Александр КОЛПАКОВ и ансамбль КУМУШКА	НЕВЕЧЕРНЯЯ	Александр КОЛПАКОВ и ансамбль КУМУШКА - НЕВЕЧЕРНЯЯ	3429
Александр КОРОЛЬ	СЕРЕНАДА АНТОНИО	Александр КОРОЛЬ - СЕРЕНАДА АНТОНИО	3430
Александр КОРОЛЬ	ТОРОПЛЮСЬ	Александр КОРОЛЬ - ТОРОПЛЮСЬ	3431
Александр КРИКУНЕНКО	НЕ ВИДЕЛИСЬ СТО ЛЕТ	Александр КРИКУНЕНКО - НЕ ВИДЕЛИСЬ СТО ЛЕТ	3432
Александр КРОШ	БЕЛАЯ ЧЕРЕМУХА	Александр КРОШ - БЕЛАЯ ЧЕРЕМУХА	3433
Александр КУЗНЕЦОВ	АТАМАН	Александр КУЗНЕЦОВ - АТАМАН	3434
Александр КУЗНЕЦОВ	БАРХАТНЫЙ СЕЗОН	Александр КУЗНЕЦОВ - БАРХАТНЫЙ СЕЗОН	3435
Александр КУЗНЕЦОВ	БЕЛЕНЬКАЯ	Александр КУЗНЕЦОВ - БЕЛЕНЬКАЯ	3436
Александр КУЗНЕЦОВ	БОСОТА	Александр КУЗНЕЦОВ - БОСОТА	3437
Александр КУЗНЕЦОВ	БУХТА ВАНИНО	Александр КУЗНЕЦОВ - БУХТА ВАНИНО	3438
Александр КУЗНЕЦОВ	БЫТЬ ДОБРУ!	Александр КУЗНЕЦОВ - БЫТЬ ДОБРУ!	3439
Александр КУЗНЕЦОВ	ВЕСНА НА ЗАРЕЧНОЙ	Александр КУЗНЕЦОВ - ВЕСНА НА ЗАРЕЧНОЙ	3440
Александр КУЗНЕЦОВ	ВЛЮБИЛСЯ, ДЕВУШКА, В ТЕБЯ	Александр КУЗНЕЦОВ - ВЛЮБИЛСЯ, ДЕВУШКА, В ТЕБЯ	3441
Александр КУЗНЕЦОВ	ВОЛОДЯ И ЛЕНА	Александр КУЗНЕЦОВ - ВОЛОДЯ И ЛЕНА	3442
Александр КУЗНЕЦОВ	ГИТАРА, ПОЙ!	Александр КУЗНЕЦОВ - ГИТАРА, ПОЙ!	3443
Александр КУЗНЕЦОВ	ГРЕШЕН	Александр КУЗНЕЦОВ - ГРЕШЕН	3444
Александр КУЗНЕЦОВ	ГРОШИК	Александр КУЗНЕЦОВ - ГРОШИК	3445
Александр КУЗНЕЦОВ	КОСТОЧКА	Александр КУЗНЕЦОВ - КОСТОЧКА	3446
Александр КУЗНЕЦОВ	НАВИГАЦИЯ	Александр КУЗНЕЦОВ - НАВИГАЦИЯ	3447
