artist	SONG	TITLE	ID
группа ЛЕНИНГРАД	КАРАСИК	группа ЛЕНИНГРАД - КАРАСИК	7307
группа ЛЕНИНГРАД	КОГДА NET ДЕНЕГ	группа ЛЕНИНГРАД - КОГДА NET ДЕНЕГ	7308
группа ЛЕНИНГРАД	КОЛЬЩИК	группа ЛЕНИНГРАД - КОЛЬЩИК	7309
группа ЛЕНИНГРАД	КОРОЧЕ	группа ЛЕНИНГРАД - КОРОЧЕ	7310
группа ЛЕНИНГРАД	МДМ	группа ЛЕНИНГРАД - МДМ	7311
группа ЛЕНИНГРАД	МЕНЕДЖЕР	группа ЛЕНИНГРАД - МЕНЕДЖЕР	7312
группа ЛЕНИНГРАД	МНЕ БЫ В НЕБО	группа ЛЕНИНГРАД - МНЕ БЫ В НЕБО	7313
группа ЛЕНИНГРАД	МОЛИТВЕННАЯ	группа ЛЕНИНГРАД - МОЛИТВЕННАЯ	7314
группа ЛЕНИНГРАД	НИКОЛА	группа ЛЕНИНГРАД - НИКОЛА	7315
группа ЛЕНИНГРАД	ОТПУСКНАЯ	группа ЛЕНИНГРАД - ОТПУСКНАЯ	7316
группа ЛЕНИНГРАД	П И Х	группа ЛЕНИНГРАД - П И Х	7317
группа ЛЕНИНГРАД	ПАТРИОТКА	группа ЛЕНИНГРАД - ПАТРИОТКА	7318
группа ЛЕНИНГРАД	ПЛАЧУ	группа ЛЕНИНГРАД - ПЛАЧУ	7319
группа ЛЕНИНГРАД	ПОХОРОНЫ	группа ЛЕНИНГРАД - ПОХОРОНЫ	7320
группа ЛЕНИНГРАД	СИСЬКИ	группа ЛЕНИНГРАД - СИСЬКИ	7321
группа ЛЕНИНГРАД	СУМКА	группа ЛЕНИНГРАД - СУМКА	7322
группа ЛЕНИНГРАД	ЦУНАМИ	группа ЛЕНИНГРАД - ЦУНАМИ	7323
группа ЛЕНИНГРАД	Ч.П.Х.	группа ЛЕНИНГРАД - Ч.П.Х.	7324
группа ЛЕНИНГРАД	ЭКСПОНАТ	группа ЛЕНИНГРАД - ЭКСПОНАТ	7325
группа ЛЕНИНГРАД	ЭКСТАЗ	группа ЛЕНИНГРАД - ЭКСТАЗ	7326
группа ЛЕПРИКОНСЫ	ГОРОДОК	группа ЛЕПРИКОНСЫ - ГОРОДОК	7327
