artist	SONG	TITLE	ID
Саша ИРКУТСКИЙ	Я НАУЧИЛСЯ ВЕРИТЬ В ЧУДЕСА	Саша ИРКУТСКИЙ - Я НАУЧИЛСЯ ВЕРИТЬ В ЧУДЕСА	11682
Саша ПОПОВ	Я ХОЧУ ЖЕНИТЬСЯ	Саша ПОПОВ - Я ХОЧУ ЖЕНИТЬСЯ	11683
Саша РОЛИК	ГУЛЯКА	Саша РОЛИК - ГУЛЯКА	11684
Саша САМОЙЛЕНКО & TPMAS band	ДЖИН-ДЖАК	Саша САМОЙЛЕНКО & TPMAS band - ДЖИН-ДЖАК	11685
Светлана АВЕРОЧКИНА	Я ПЬЮ СЕГОДНЯ ЗА ЛЮБОВЬ	Светлана АВЕРОЧКИНА - Я ПЬЮ СЕГОДНЯ ЗА ЛЮБОВЬ	11686
Светлана АГАРВАЛ	ШЕЛКОВОЙ НИТОЧКОЙ	Светлана АГАРВАЛ - ШЕЛКОВОЙ НИТОЧКОЙ	11687
Светлана АСТАХОВА	ГРЕШНАЯ ЛЮБОВЬ	Светлана АСТАХОВА - ГРЕШНАЯ ЛЮБОВЬ	11688
Светлана АСТАХОВА	ЛЮБОВЬ - ОТРАВА	Светлана АСТАХОВА - ЛЮБОВЬ - ОТРАВА	11689
Светлана АСТАХОВА	ОЙ, ОЙ, ВЭЙ!	Светлана АСТАХОВА - ОЙ, ОЙ, ВЭЙ!	11690
Светлана АСТАХОВА	РЫБКА ЗОЛОТАЯ	Светлана АСТАХОВА - РЫБКА ЗОЛОТАЯ	11691
Светлана БУРЫЛИНА	БЫТЬ ЖЕНЩИНОЙ ТВОЕЙ	Светлана БУРЫЛИНА - БЫТЬ ЖЕНЩИНОЙ ТВОЕЙ	11692
Светлана ВЕРЕТЕЛЬНИКОВА	ШТОРМ	Светлана ВЕРЕТЕЛЬНИКОВА - ШТОРМ	11693
Светлана ГЕРА	НЕ НЕРВНАЯ БОБИ	Светлана ГЕРА - НЕ НЕРВНАЯ БОБИ	11694
Светлана ГРИГОРЬЕВА	ГДЕ ТЫ?	Светлана ГРИГОРЬЕВА - ГДЕ ТЫ	11695
Светлана ГРИГОРЬЕВА	ТЫ И Я	Светлана ГРИГОРЬЕВА - ТЫ И Я	11696
Светлана КОПЫЛОВА	БАЛЛАДА О ПЕТРЕ И ФЕВРОНИИ	Светлана КОПЫЛОВА - БАЛЛАДА О ПЕТРЕ И ФЕВРОНИИ	11697
Светлана КОПЫЛОВА	БИРЮЗОВЫЙ ПЛАТОК	Светлана КОПЫЛОВА - БИРЮЗОВЫЙ ПЛАТОК	11698
Светлана КОПЫЛОВА	ВЕНЧАЛЬНАЯ	Светлана КОПЫЛОВА - ВЕНЧАЛЬНАЯ	11699
Светлана КОПЫЛОВА	ЕСЛИ Б МАМА	Светлана КОПЫЛОВА - ЕСЛИ Б МАМА	11700
Светлана КОПЫЛОВА	ИЗ ДЕТСТВА	Светлана КОПЫЛОВА - ИЗ ДЕТСТВА	11701
Светлана КОПЫЛОВА	КОМАНДИРОВКА	Светлана КОПЫЛОВА - КОМАНДИРОВКА	11702
Светлана КОПЫЛОВА	КРАСНОШЕЙКА	Светлана КОПЫЛОВА - КРАСНОШЕЙКА	11703
Светлана КОПЫЛОВА	ЛИВАНСКИЕ КЕДРЫ	Светлана КОПЫЛОВА - ЛИВАНСКИЕ КЕДРЫ	11704
Светлана КОПЫЛОВА	МАМА	Светлана КОПЫЛОВА - МАМА	11705
Светлана КОПЫЛОВА	МАРИЯ-МАГДАЛИНА	Светлана КОПЫЛОВА - МАРИЯ-МАГДАЛИНА	11706
Светлана КОПЫЛОВА	МЫ С ТОБОЙ ЕЩЕ ДЕТИ	Светлана КОПЫЛОВА - МЫ С ТОБОЙ ЕЩЕ ДЕТИ	11707
Светлана КОПЫЛОВА	НЕНАГЛЯДНАЯ МА	Светлана КОПЫЛОВА - НЕНАГЛЯДНАЯ МА	11708
Светлана КОПЫЛОВА	НЕУПИВАЕМАЯ ЧАША	Светлана КОПЫЛОВА - НЕУПИВАЕМАЯ ЧАША	11709
Светлана КОПЫЛОВА	НОВАЯ РЕЛИГИЯ	Светлана КОПЫЛОВА - НОВАЯ РЕЛИГИЯ	11710
Светлана КОПЫЛОВА	ПОДРУГИ	Светлана КОПЫЛОВА - ПОДРУГИ	11711
Светлана КОПЫЛОВА	ПРО КОТА	Светлана КОПЫЛОВА - ПРО КОТА	11712
Светлана КОПЫЛОВА	РАСКАЯНИЕ СЫНА	Светлана КОПЫЛОВА - РАСКАЯНИЕ СЫНА	11713
Светлана КОПЫЛОВА	РОДИТЕЛЬСКАЯ ЛЮБОВЬ	Светлана КОПЫЛОВА - РОДИТЕЛЬСКАЯ ЛЮБОВЬ	11714
Светлана КОПЫЛОВА	РОЗА	Светлана КОПЫЛОВА - РОЗА	11715
Светлана КОПЫЛОВА	СВЯТАЯ ТРОИЦА	Светлана КОПЫЛОВА - СВЯТАЯ ТРОИЦА	11716
Светлана КОПЫЛОВА	СЕРДЦЕ	Светлана КОПЫЛОВА - СЕРДЦЕ	11717
Светлана КОПЫЛОВА	СЕРДЦЕ МАТЕРИ	Светлана КОПЫЛОВА - СЕРДЦЕ МАТЕРИ	11718
Светлана КОПЫЛОВА	СЕСТРА	Светлана КОПЫЛОВА - СЕСТРА	11719
Светлана КОПЫЛОВА	СПРАВЕДЛИВЫЙ ОТВЕТ	Светлана КОПЫЛОВА - СПРАВЕДЛИВЫЙ ОТВЕТ	11720
Светлана КОПЫЛОВА	ХРУПКАЯ МЕЧТА	Светлана КОПЫЛОВА - ХРУПКАЯ МЕЧТА	11721
Светлана КОПЫЛОВА	ЮВЕЛИР	Светлана КОПЫЛОВА - ЮВЕЛИР	11722
Светлана КОРОЛЁВА	ЛЕТО	Светлана КОРОЛЁВА - ЛЕТО	11723
Светлана КОРОЛЁВА	РОДИТЕЛИ	Светлана КОРОЛЁВА - РОДИТЕЛИ	11724
Светлана ЛАЗАРЕВА	КЛЕОПАТРА	Светлана ЛАЗАРЕВА - КЛЕОПАТРА	11725
Светлана ЛАЗАРЕВА	ПОДАРИ	Светлана ЛАЗАРЕВА - ПОДАРИ	11726
Светлана ЛАЗАРЕВА	ТЕЛЬНЯШКА	Светлана ЛАЗАРЕВА - ТЕЛЬНЯШКА	11727
Светлана ЛАЗАРЕВА	АКВАРЕЛЬ	Светлана ЛАЗАРЕВА - АКВАРЕЛЬ	11728
Светлана ЛАЗАРЕВА	ИЗМЕНА	Светлана ЛАЗАРЕВА - ИЗМЕНА	11729
Светлана ЛАЗАРЕВА	АКВАРЕЛЬ, КОНЦЕРТНАЯ ВЕРСИЯ	Светлана ЛАЗАРЕВА - АКВАРЕЛЬ, КОНЦЕРТНАЯ ВЕРСИЯ	11730
Светлана ЛЕБЕДЕВА	СИБИРЯКИ	Светлана ЛЕБЕДЕВА - СИБИРЯКИ	11731
Светлана МАЛЮКА	ЖИТЬ С ТОБОЙ У МОРЯ	Светлана МАЛЮКА - ЖИТЬ С ТОБОЙ У МОРЯ	11732
Светлана МАЛЮКА	ОСЕНЬ, Я И ТЫ	Светлана МАЛЮКА - ОСЕНЬ, Я И ТЫ	11733
Светлана МАЛЮКА	РОДИНА	Светлана МАЛЮКА - РОДИНА	11734
Светлана МЕДЯНИК	ЧЕТЫРЕ ЧЕРТЁНКА	Светлана МЕДЯНИК - ЧЕТЫРЕ ЧЕРТЁНКА	11735
Светлана ПИТЕРСКАЯ	ВЬЮГА	Светлана ПИТЕРСКАЯ - ВЬЮГА	11736
Светлана РАЗИНА	МУЗЫКА НАС СВЯЗАЛА	Светлана РАЗИНА - МУЗЫКА НАС СВЯЗАЛА	11737
Светлана РЕРИХ	ВРЕДНАЯ ДЕВЧОНКА	Светлана РЕРИХ - ВРЕДНАЯ ДЕВЧОНКА	11738
Светлана СОКОЛ	ВОЗЬМИ МЕНЯ С СОБОЙ	Светлана СОКОЛ - ВОЗЬМИ МЕНЯ С СОБОЙ	11739
Светлана СТИХАЧ	НЕ САМА	Светлана СТИХАЧ - НЕ САМА	11740
Светлана СТИХАЧ	ФОРЕЛЬ	Светлана СТИХАЧ - ФОРЕЛЬ	11741
Светлана СУРГАНОВА	А ДОЧЬ МОЯ	Светлана СУРГАНОВА - А ДОЧЬ МОЯ	11742
Светлана СУРГАНОВА	АБСОЛЮТНЫЙ СТАЛЕВАР	Светлана СУРГАНОВА - АБСОЛЮТНЫЙ СТАЛЕВАР	11743
Светлана СУРГАНОВА	АПРЕЛЬСКАЯ	Светлана СУРГАНОВА - АПРЕЛЬСКАЯ	11744
Светлана СУРГАНОВА	БЕЛАЯ	Светлана СУРГАНОВА - БЕЛАЯ	11745
Светлана СУРГАНОВА	БЕЛЫЕ ЛЮДИ	Светлана СУРГАНОВА - БЕЛЫЕ ЛЮДИ	11746
Светлана СУРГАНОВА	БЫЛА МЕЧТА	Светлана СУРГАНОВА - БЫЛА МЕЧТА	11747
Светлана СУРГАНОВА	В ДОМЕ	Светлана СУРГАНОВА - В ДОМЕ	11748
Светлана СУРГАНОВА	ВЕСНА	Светлана СУРГАНОВА - ВЕСНА	11749
Светлана СУРГАНОВА	ВЕЧНОЕ ДВИЖЕНИЕ	Светлана СУРГАНОВА - ВЕЧНОЕ ДВИЖЕНИЕ	11750
Светлана СУРГАНОВА	ВОРОН	Светлана СУРГАНОВА - ВОРОН	11751
Светлана СУРГАНОВА	ВОТ ТАК НЕСКЛАДНО	Светлана СУРГАНОВА - ВОТ ТАК НЕСКЛАДНО	11752
Светлана СУРГАНОВА	ВРЕМЯ	Светлана СУРГАНОВА - ВРЕМЯ	11753
Светлана СУРГАНОВА	ГОРЕ ПО НЕБУ	Светлана СУРГАНОВА - ГОРЕ ПО НЕБУ	11754
Светлана СУРГАНОВА	Д'АРК	Светлана СУРГАНОВА - Д'АРК	11755
Светлана СУРГАНОВА	ДВАДЦАТЬ ДВА ЧАСА РАЗЛУКИ	Светлана СУРГАНОВА - ДВАДЦАТЬ ДВА ЧАСА РАЗЛУКИ	11756
Светлана СУРГАНОВА	ДОБРЫЙ ВЕЧЕР	Светлана СУРГАНОВА - ДОБРЫЙ ВЕЧЕР	11757
Светлана СУРГАНОВА	ДОЖДЬ	Светлана СУРГАНОВА - ДОЖДЬ	11758
Светлана СУРГАНОВА	ЗАБИРАЙ	Светлана СУРГАНОВА - ЗАБИРАЙ	11759
Светлана СУРГАНОВА	ЗВУЧИ, ГИТАРА	Светлана СУРГАНОВА - ЗВУЧИ, ГИТАРА	11760
Светлана СУРГАНОВА	КОММУНАЛЬНЫЙ РОК-Н-РОЛЛ	Светлана СУРГАНОВА - КОММУНАЛЬНЫЙ РОК-Н-РОЛЛ	11761
Светлана СУРГАНОВА	КОРАБЛИ	Светлана СУРГАНОВА - КОРАБЛИ	11762
Светлана СУРГАНОВА	КОШКА	Светлана СУРГАНОВА - КОШКА	11763
Светлана СУРГАНОВА	КУРИЦА	Светлана СУРГАНОВА - КУРИЦА	11764
Светлана СУРГАНОВА	ЛЕНИНГРАД	Светлана СУРГАНОВА - ЛЕНИНГРАД	11765
Светлана СУРГАНОВА	ЛИЦА	Светлана СУРГАНОВА - ЛИЦА	11766
Светлана СУРГАНОВА	ЛУЧШИЙ ЖРЕБИЙ	Светлана СУРГАНОВА - ЛУЧШИЙ ЖРЕБИЙ	11767
Светлана СУРГАНОВА	МИЛАЯ ДЕВОЧКА	Светлана СУРГАНОВА - МИЛАЯ ДЕВОЧКА	11768
Светлана СУРГАНОВА	МНЕ НРАВИТСЯ	Светлана СУРГАНОВА - МНЕ НРАВИТСЯ	11769
Светлана СУРГАНОВА	МОЙ ВЗГЛЯД	Светлана СУРГАНОВА - МОЙ ВЗГЛЯД	11770
Светлана СУРГАНОВА	МОЙ МАЛЕНЬКИЙ РЫЖИЙ	Светлана СУРГАНОВА - МОЙ МАЛЕНЬКИЙ РЫЖИЙ	11771
Светлана СУРГАНОВА	МОЛИТВА МОЛЬБЕРТУ	Светлана СУРГАНОВА - МОЛИТВА МОЛЬБЕРТУ	11772
Светлана СУРГАНОВА	МУЗЫКА	Светлана СУРГАНОВА - МУЗЫКА	11773
Светлана СУРГАНОВА	МУРАКАМИ	Светлана СУРГАНОВА - МУРАКАМИ	11774
Светлана СУРГАНОВА	НЕ ТОБОЙ БОЛЕЕТ СЕРДЦЕ	Светлана СУРГАНОВА - НЕ ТОБОЙ БОЛЕЕТ СЕРДЦЕ	11775
Светлана СУРГАНОВА	НЕУЖЕЛИ НЕ Я	Светлана СУРГАНОВА - НЕУЖЕЛИ НЕ Я	11776
Светлана СУРГАНОВА	НУ ВОТ И ВСЁ	Светлана СУРГАНОВА - НУ ВОТ И ВСЁ	11777
Светлана СУРГАНОВА	ОБЕЩАННЫЙ СНЕГ	Светлана СУРГАНОВА - ОБЕЩАННЫЙ СНЕГ	11778
Светлана СУРГАНОВА	ПРЕДЧУВСТВИЕ СМЕРТИ	Светлана СУРГАНОВА - ПРЕДЧУВСТВИЕ СМЕРТИ	11779
Светлана СУРГАНОВА	ПТИЦЫ	Светлана СУРГАНОВА - ПТИЦЫ	11780
Светлана СУРГАНОВА	ПУТНИК МИЛЫЙ	Светлана СУРГАНОВА - ПУТНИК МИЛЫЙ	11781
Светлана СУРГАНОВА	СОХРАНИ МОЮ ТЕНЬ	Светлана СУРГАНОВА - СОХРАНИ МОЮ ТЕНЬ	11782
Светлана СУРГАНОВА	СРЕДИ ОГНЕЙ	Светлана СУРГАНОВА - СРЕДИ ОГНЕЙ	11783
Светлана СУРГАНОВА	ТАК НАЧИНАЛСЯ ДЕНЬ	Светлана СУРГАНОВА - ТАК НАЧИНАЛСЯ ДЕНЬ	11784
Светлана СУРГАНОВА	ТЕБЯ Я В МЫСЛЯХ НЕ ДЕРЖУ	Светлана СУРГАНОВА - ТЕБЯ Я В МЫСЛЯХ НЕ ДЕРЖУ	11785
Светлана СУРГАНОВА	ТЫ	Светлана СУРГАНОВА - ТЫ	11786
Светлана СУРГАНОВА	ТЫ - МОЁ ДЫХАНИЕ	Светлана СУРГАНОВА - ТЫ - МОЁ ДЫХАНИЕ	11787
Светлана СУРГАНОВА	УСТРОЕННОСТЬ	Светлана СУРГАНОВА - УСТРОЕННОСТЬ	11788
Светлана СУРГАНОВА	ФАТАЛЬНАЯ КОЛЕСНИЦА	Светлана СУРГАНОВА - ФАТАЛЬНАЯ КОЛЕСНИЦА	11789
Светлана СУРГАНОВА	ФЕВРАЛЬСКИЙ ВЕТЕР	Светлана СУРГАНОВА - ФЕВРАЛЬСКИЙ ВЕТЕР	11790
